hh_ids,trx_yr_mo,inc_hh_byti,con_pur_hh_byti,con_prod_hh_byti,dem_urban,dem_hh_size,dem_pae_oecd,dem_pae_kihbs,con_hh_byti,inc_hh_byti_pae_oecd,con_hh_byti_pae_oecd,inc_hh_byti_pae_kihbs,con_hh_byti_pae_kihbs,inc_below_1_usd_oecd,con_below_1_usd_oecd,inc_below_1_usd_kihbs,con_below_1_usd_kihbs,inc_below_2_usd_oecd,con_below_2_usd_oecd,inc_below_2_usd_kihbs,con_below_2_usd_kihbs,inc_below_5_usd_oecd,con_below_5_usd_oecd,inc_below_5_usd_kihbs,con_below_5_usd_kihbs
"KELDL09","2012_11",58.82353,56.48235,0,1,2,1.7,2,56.48235,1.134494,1.089341,.9643201,.9259402,0,0,1,1,1,1,1,1,1,1,1,1
"KELDL09","2013_01",58.82353,54.6353,0,1,2,1.7,2,54.6353,1.134494,1.053718,.9643201,.8956606,0,0,1,1,1,1,1,1,1,1,1,1
"KELDL09","2013_02",62.35294,45.83529,0,1,2,1.7,2,45.83529,1.202564,.8839979,1.022179,.7513983,0,1,0,1,1,1,1,1,1,1,1,1
"KELDL09","2013_04",26.47059,39.09412,0,1,2,1.7,2,39.09412,.5105224,.7539849,.4339441,.6408872,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL09","2013_05",100.9412,98.17648,0,1,2,1.7,2,98.17648,1.946792,1.893471,1.654773,1.60945,0,0,0,0,1,1,1,1,1,1,1,1
"KELDL09","2013_06",66.47059,58.76471,0,1,2,1.7,2,58.76471,1.281978,1.13336,1.089682,.9633558,0,0,0,1,1,1,1,1,1,1,1,1
"KELDL09","2013_07",66.47059,52.52941,0,1,2,1.7,2,52.52941,1.281978,1.013103,1.089682,.8611379,0,0,0,1,1,1,1,1,1,1,1,1
"KELDL09","2013_08",52.35294,60.05883,0,1,2,1.7,2,60.05883,1.0097,1.158319,.858245,.9845709,0,0,1,1,1,1,1,1,1,1,1,1
"KELDL09","2013_09",33.52941,37.58824,0,1,2,1.7,2,37.58824,.6466617,.7249419,.5496625,.6162006,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL10","2013_04",9.176471,14.94118,0,1,4,2.7,2.48,14.94118,.1114326,.181435,.1213177,.1975301,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL10","2013_05",48.82353,50.82353,0,1,4,2.7,2.48,50.82353,.5928783,.6171649,.6454724,.6719134,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL10","2013_06",55.64706,61.18824,0,1,4,2.7,2.48,61.18824,.6757385,.7430266,.735683,.8089402,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL10","2013_07",57.05883,51.88235,0,1,4,2.7,2.48,51.88235,.6928819,.6300225,.7543473,.6859116,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL10","2013_08",6.47059,60.82353,0,1,4,2.7,2.48,60.82353,.0785743,.7385978,.0855446,.8041186,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL10","2013_09",49.41177,19.88235,0,1,4,2.7,2.48,19.88235,.6000214,.2414372,.6532491,.262855,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL13","2012_12",86.35294,144.2471,0,1,4,2.9,3.65,144.2471,.976291,1.630832,.7756833,1.295729,1,0,1,0,1,1,1,1,1,1,1,1
"KELDL13","2013_01",130.7059,90.29411,0,1,4,2.9,3.65,90.29411,1.477737,1.020849,1.174093,.8110856,0,0,0,1,1,1,1,1,1,1,1,1
"KELDL13","2013_02",-118.9412,26.76471,0,1,4,2.9,3.65,26.76471,-1.344728,.302597,-1.068414,.2404195,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL13","2013_03",102.5882,195.2235,0,1,4,2.9,3.65,195.2235,1.159844,2.207162,.9215198,1.753636,0,0,1,0,1,0,1,1,1,1,1,1
"KELDL13","2013_04",87.64703,164.8471,0,1,4,2.9,3.65,164.8471,.9909218,1.863732,.7873077,1.480773,1,0,1,0,1,1,1,1,1,1,1,1
"KELDL13","2013_05",280.0588,217.2823,0,1,4,2.9,3.65,217.2823,3.166295,2.456556,2.515687,1.951784,0,0,0,0,0,0,0,1,1,1,1,1
"KELDL13","2013_06",219.7059,94.30589,0,1,4,2.9,3.65,94.30589,2.483956,1.066206,1.973554,.8471223,0,0,0,1,0,1,1,1,1,1,1,1
"KELDL13","2013_07",95.76471,168.7059,0,1,4,2.9,3.65,168.7059,1.082699,1.907359,.8602265,1.515436,0,0,1,0,1,1,1,1,1,1,1,1
"KELDL13","2013_08",151.2353,106.1882,0,1,4,2.9,3.65,106.1882,1.709839,1.200545,1.358502,.953858,0,0,0,1,1,1,1,1,1,1,1,1
"KELDL13","2013_09",90.58823,31.17647,0,1,4,2.9,3.65,31.17647,1.024174,.3524756,.8137277,.2800491,0,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2012_11",45.88235,39.38824,0,1,8,5.3,6.54,39.38824,.2838376,.2436637,.2300213,.1974645,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2012_12",28.23529,31.75294,0,1,8,5.3,6.54,31.75294,.1746693,.1964302,.1415516,.1591866,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2013_01",24.70588,25.0353,0,1,8,5.3,6.54,25.0353,.1528357,.1548735,.1238576,.1255091,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2013_02",75.29411,54.95294,0,1,8,5.3,6.54,54.95294,.4657848,.3399501,.3774709,.2754948,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2013_03",54.11765,63.81177,0,1,8,5.3,6.54,63.81177,.3347828,.3947527,.2713072,.3199066,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2013_04",176.4706,113.3529,0,1,8,5.3,6.54,113.3529,1.091683,.7012245,.8846974,.5682706,0,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2013_05",178.8235,148.3059,0,1,8,5.3,6.54,148.3059,1.106239,.9174505,.8964934,.7434997,0,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2013_06",243.5294,232.8706,0,1,8,5.3,6.54,232.8706,1.506523,1.440585,1.220882,1.167447,0,0,0,0,1,1,1,1,1,1,1,1
"KELDL15","2013_07",225.6471,183.9765,0,1,8,5.3,6.54,183.9765,1.395899,1.138116,1.131233,.9223265,0,0,0,1,1,1,1,1,1,1,1,1
"KELDL15","2013_08",153.5294,120.2353,0,1,8,5.3,6.54,120.2353,.9497644,.7438002,.7696868,.6027738,1,1,1,1,1,1,1,1,1,1,1,1
"KELDL15","2013_09",320.9412,289.6823,0,1,8,5.3,6.54,289.6823,1.985408,1.792034,1.60897,1.45226,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS01","2012_11",54.11765,51.18824,16.04412,0,6,3.9,4.54,67.23235,.4549613,.5652152,.3908258,.4855373,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS01","2012_12",72.94118,80.03529,0,0,6,3.9,4.54,80.03529,.6132087,.6728482,.5267652,.5779974,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS01","2013_01",249.4118,209.8941,7.50708,0,6,3.9,4.54,217.4012,2.096778,1.827669,1.801197,1.570024,0,0,0,0,0,1,1,1,1,1,1,1
"KELDS01","2013_02",28.23529,50.10588,7.938998,0,6,3.9,4.54,58.04488,.2373711,.4879771,.2039091,.4191874,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS01","2013_03",48.23529,48,8.043573,0,6,3.9,4.54,56.04357,.405509,.4711523,.3483447,.4047344,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS01","2013_05",1.647059,46.29412,.6006847,0,6,3.9,4.54,46.8948,.0138466,.3942396,.0118947,.338664,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS01","2013_06",-7.058824,132.2941,3.579832,0,6,3.9,4.54,135.8739,-.0593428,1.142278,-.0509773,.9812519,1,0,1,1,1,1,1,1,1,1,1,1
"KELDS02","2012_10",1.270588,1.764706,11.12181,0,7,4.6,5.95,12.88651,.0090562,.0918497,.0070015,.0710099,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2012_11",22.02353,19.64706,16.4851,0,7,4.6,5.95,36.13216,.1569746,.257535,.1213585,.1991027,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2012_12",44.2,33.22353,0,0,7,4.6,5.95,33.22353,.3150392,.2368035,.2435597,.183075,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_01",16.63529,20.51765,17.01757,0,7,4.6,5.95,37.53522,.1185695,.2675354,.0916671,.2068341,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_02",23.52941,23.56471,0,0,7,4.6,5.95,23.56471,.1677079,.1679594,.1296565,.129851,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_03",21.17647,20.4,32.33369,0,7,4.6,5.95,52.73369,.1509371,.3758638,.1166909,.2905838,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_04",78.55295,37.64706,0,0,7,4.6,5.95,37.64706,.5598927,.2683326,.4328583,.2074504,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_05",50.17647,29.88235,14.14454,0,7,4.6,5.95,44.02689,.357637,.3138053,.2764925,.2426058,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_06",32.88235,55.41177,16.13445,0,7,4.6,5.95,71.54622,.2343717,.5099517,.181195,.3942484,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_07",12.94118,21.41177,20.28571,0,7,4.6,5.95,41.69748,.0922393,.2972023,.0713111,.2297698,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_08",12.94118,12.11765,21.69748,0,7,4.6,5.95,33.81512,.0922393,.2410201,.0713111,.1863349,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_09",33.76471,37.64706,25.27731,0,7,4.6,5.95,62.92437,.2406608,.4484987,.1860571,.3467385,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS02","2013_10",.5882353,.3529412,1.848739,0,7,4.6,5.95,2.201681,.0041927,.0156927,.0032414,.0121321,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2012_10",4.235294,1.529412,65.63158,0,9,5.8,7.19,67.16099,.0239417,.3796551,.0193132,.3062586,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2012_11",36.29412,48.89412,59.14406,0,9,5.8,7.19,108.0382,.2051674,.6107302,.1655036,.4926614,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2012_12",128.2353,99.76471,0,0,9,5.8,7.19,99.76471,.7249027,.563961,.5847616,.4549338,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_01",32.94118,42.45882,26.09743,0,9,5.8,7.19,68.55625,.1862136,.3875424,.150214,.3126211,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_02",130.5882,294.1294,27.89969,0,9,5.8,7.19,322.0291,.7382036,1.820402,.5954911,1.468474,1,0,1,0,1,1,1,1,1,1,1,1
"KELDS03","2013_03",30.47059,18.05882,63.74118,0,9,5.8,7.19,81.8,.1722475,.4624082,.1389479,.3730135,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_04",39.05882,56.70588,0,0,9,5.8,7.19,56.70588,.220796,.3205533,.1781109,.2585827,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_05",35.17647,104,44,0,9,5.8,7.19,148,.1988495,.8366308,.1604071,.67489,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_06",-223.8823,98.41177,30.21849,0,9,5.8,7.19,128.6302,-1.265587,.7271354,-1.020919,.5865626,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_07",14.35294,33.29412,20.13445,0,9,5.8,7.19,53.42857,.0811359,.302027,.0654504,.2436379,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_08",12.58824,23,31.37815,0,9,5.8,7.19,54.37815,.0711602,.3073949,.0574032,.247968,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS03","2013_09",7.411765,67.62353,6.151261,0,9,5.8,7.19,73.77479,.041898,.4170423,.0337981,.336418,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2012_10",33.17647,80.70589,23.31232,0,11,6.8,7.67,104.0182,.1599637,.5015343,.1418192,.4446458,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2012_11",52.94118,44.94118,53.89356,0,11,6.8,7.67,98.83473,.2552612,.4765416,.2263072,.422488,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2012_12",39.41177,36.69412,0,0,11,6.8,7.67,36.69412,.1900278,.1769244,.1684732,.156856,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_01",37.41177,44.18824,23.43253,0,11,6.8,7.67,67.62077,.1803846,.3260403,.1599238,.2890579,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_02",23.17647,34.47059,28.99449,0,11,6.8,7.67,63.46508,.1117477,.3060033,.0990723,.2712936,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_03",13,18.36471,41.122,0,11,6.8,7.67,59.48671,.0626808,.2868212,.055571,.2542873,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_04",64.11765,64.21177,0,0,11,6.8,7.67,64.21177,.3091497,.3096035,.2740832,.2744855,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_05",39.41177,45.03529,11.09804,0,11,6.8,7.67,56.13333,.1900278,.2706525,.1684732,.2399527,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_06",15.64706,34.76471,18.11765,0,11,6.8,7.67,52.88235,.0754439,.2549776,.0668864,.2260557,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_07",18.35294,21.47059,1.505882,0,11,6.8,7.67,22.97647,.0884906,.1107834,.0784532,.0982173,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_08",37.64706,42.35294,2.258824,0,11,6.8,7.67,44.61177,.1815191,.2151001,.1609296,.1907015,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS05","2013_09",25.88235,45.76471,4.201681,0,11,6.8,7.67,49.96638,.1247944,.240918,.1106391,.2135909,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2012_10",5.176471,2.682353,48.03387,0,15,9.6,12.08,50.71622,.0176792,.1732111,.0140497,.1376512,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2012_11",70.47059,43.02353,76.91171,0,15,9.6,12.08,119.9352,.2406782,.4096149,.1912675,.3255218,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2012_12",70.58823,70.89412,0,0,15,9.6,12.08,70.89412,.24108,.2421247,.1915868,.192417,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_01",74.58823,36.05882,34.68187,0,15,9.6,12.08,70.74069,.2547412,.2416007,.2024434,.1920006,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_02",49.76471,62.8,24.91765,0,15,9.6,12.08,87.71764,.1699614,.2995821,.1350687,.2380785,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_03",50.58824,120.6,20.78824,0,15,9.6,12.08,141.3882,.172774,.4828833,.1373039,.3837483,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_04",-143.5294,39.29412,0,0,15,9.6,12.08,39.29412,-.490196,.1342012,-.3895598,.10665,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_05",109.6471,192.9412,14.97479,0,15,9.6,12.08,207.916,.3744776,.7100955,.2975981,.5643143,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_06",61.05883,121.5294,66.15126,0,15,9.6,12.08,187.6807,.2085342,.6409859,.1657226,.5093928,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_07",38.35294,89.05882,69.64706,0,15,9.6,12.08,158.7059,.1309868,.5420283,.1040955,.430751,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_08",40,43.17647,45.04202,0,15,9.6,12.08,88.21849,.136612,.3012927,.1085658,.2394379,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_09",25.97647,22.09412,52.42017,0,15,9.6,12.08,74.51428,.0887175,.2544886,.0705039,.2022427,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS06","2013_10",5.835294,6,0,0,15,9.6,12.08,6,.0199293,.0204918,.0158378,.0162849,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2012_10",2.141176,.2941177,0,0,4,2.5,2.13,.2941177,.028081,.0038573,.0329589,.0045273,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2012_11",1.411765,9.917647,0,0,4,2.5,2.13,9.917647,.0185149,.1300675,.0217312,.1526614,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2012_12",1.470588,4.858824,0,0,4,2.5,2.13,4.858824,.0192864,.0637223,.0226366,.0747914,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_01",2.411765,20.2,0,0,4,2.5,2.13,20.2,.0316297,.264918,.0371241,.3109367,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_02",2.117647,3.411765,0,0,4,2.5,2.13,3.411765,.0277724,.0447445,.0325967,.052517,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_03",2,4.705883,0,0,4,2.5,2.13,4.705883,.0262295,.0617165,.0307858,.0724372,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_04",.9411765,5.647059,3.049412,0,4,2.5,2.13,8.696471,.0123433,.1140521,.0144874,.1338639,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_05",5.623529,3.682353,2.974118,0,4,2.5,2.13,6.656471,.0737512,.087298,.0865624,.1024624,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_06",5.647059,13.47059,2.026891,0,4,2.5,2.13,15.49748,.0740598,.2032456,.0869246,.2385512,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_07",6.470589,5.882353,.8319328,0,4,2.5,2.13,6.714286,.0848602,.0880562,.0996011,.1033524,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS07","2013_09",2.352941,2.705882,1.445378,0,4,2.5,2.13,4.15126,.0308582,.0544428,.0362186,.0638999,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2012_10",15.88235,8.552941,0,0,4,2.5,2.54,8.552941,.2082932,.1121697,.2050129,.1104033,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2012_11",18.23529,35.12941,0,0,4,2.5,2.54,35.12941,.2391514,.4607136,.2353852,.4534583,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2012_12",12.35294,29.29412,0,0,4,2.5,2.54,29.29412,.1620058,.3841852,.1594545,.378135,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2013_01",16.47059,42.08235,0,0,4,2.5,2.54,42.08235,.2160077,.5518997,.212606,.5432084,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2013_02",15.29412,21.70588,0,0,4,2.5,2.54,21.70588,.2005786,.2846673,.1974199,.2801844,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2013_03",2.352941,66.61176,0,0,4,2.5,2.54,66.61176,.0308582,.8735969,.0303723,.8598395,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2013_04",4.705883,116.9882,0,0,4,2.5,2.54,116.9882,.0617165,1.534272,.0607446,1.51011,1,0,1,0,1,1,1,1,1,1,1,1
"KELDS09","2013_05",7.058824,86.58823,0,0,4,2.5,2.54,86.58823,.0925747,1.135583,.0911169,1.1177,1,0,1,0,1,1,1,1,1,1,1,1
"KELDS09","2013_06",32.35294,70.64706,0,0,4,2.5,2.54,70.64706,.4243009,.9265188,.417619,.9119279,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS09","2013_07",23.52941,44.94118,0,0,4,2.5,2.54,44.94118,.3085825,.5893925,.3037229,.5801107,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2012_11",5.058824,6.882353,12.29874,0,4,2.5,2.95,19.18109,.0663452,.2515553,.0562248,.2131825,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_01",2.411765,.4705882,6.830065,0,4,2.5,2.95,7.300653,.0316297,.0957463,.0268048,.0811409,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_02",5.294118,3.541177,12.50545,0,4,2.5,2.95,16.04662,.0694311,.2104475,.0588399,.1783454,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_03",11.94118,19.76471,23.44542,0,4,2.5,2.95,43.21013,.1566056,.5666902,.1327166,.4802459,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_04",80.58824,59.76471,0,0,4,2.5,2.95,59.76471,1.056895,.7837994,.8956737,.6642368,0,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_05",38.70588,49.52941,9.89974,0,4,2.5,2.95,59.42915,.5076181,.7793987,.4301848,.6605073,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_06",20.58824,32.35294,10.35294,0,4,2.5,2.95,42.70588,.2700096,.5600771,.2288217,.4746417,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_07",14.23529,12.82353,10.08403,0,4,2.5,2.95,22.90756,.1866924,.3004271,.1582139,.2545992,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_08",8.941176,14.05882,2.193277,0,4,2.5,2.95,16.2521,.1172613,.2131423,.099374,.1806291,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS10","2013_09",3.176471,4.411765,6.924369,0,4,2.5,2.95,11.33613,.0416586,.1486706,.0353039,.125992,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS11","2012_10",24.47059,31.62353,0,0,2,1.5,1.65,31.62353,.5348762,.6912247,.4862511,.6283861,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS11","2012_11",39.29411,54.18824,0,0,2,1.5,1.65,54.18824,.8588877,1.184442,.780807,1.076766,1,0,1,0,1,1,1,1,1,1,1,1
"KELDS11","2012_12",48.82352,69.50588,0,0,2,1.5,1.65,69.50588,1.067181,1.519254,.9701644,1.38114,0,0,1,0,1,1,1,1,1,1,1,1
"KELDS11","2013_01",47.7647,48.48235,0,0,2,1.5,1.65,48.48235,1.044037,1.059724,.9491248,.963385,0,0,1,1,1,1,1,1,1,1,1,1
"KELDS11","2013_02",65.88235,49.62353,0,0,2,1.5,1.65,49.62353,1.440051,1.084667,1.309138,.9860612,0,0,0,1,1,1,1,1,1,1,1,1
"KELDS11","2013_03",60.94117,53.28235,0,0,2,1.5,1.65,53.28235,1.332047,1.164642,1.210952,1.058765,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS11","2013_04",64.70588,42.47059,0,0,2,1.5,1.65,42.47059,1.414336,.9283189,1.28576,.8439263,0,1,0,1,1,1,1,1,1,1,1,1
"KELDS11","2013_05",55.41177,61.11765,0,0,2,1.5,1.65,61.11765,1.211186,1.335905,1.101078,1.214459,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS11","2013_06",28.82353,29.17647,0,0,2,1.5,1.65,29.17647,.6300225,.6377371,.5727478,.579761,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS11","2013_07",35.41177,46.11765,0,0,2,1.5,1.65,46.11765,.7740276,1.008036,.7036616,.9163964,1,0,1,1,1,1,1,1,1,1,1,1
"KELDS11","2013_08",39.17647,43.11765,0,0,2,1.5,1.65,43.11765,.8563163,.9424623,.7784694,.8567839,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS11","2013_09",28,55.76471,0,0,2,1.5,1.65,55.76471,.6120219,1.218901,.5563836,1.108092,1,0,1,0,1,1,1,1,1,1,1,1
"KELDS11","2013_10",8.82353,7.176471,0,0,2,1.5,1.65,7.176471,.192864,.1568628,.175331,.1426025,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS12","2012_10",29.11764,17.2,0,0,3,2,1.89,17.2,.4773384,.2819672,.50512,.298378,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS12","2012_11",131.7647,66.34118,0,0,3,2,1.89,66.34118,2.160077,1.08756,2.285796,1.150857,0,0,0,0,0,1,0,1,1,1,1,1
"KELDS12","2012_12",97.11765,66.4353,0,0,3,2,1.89,66.4353,1.592093,1.089103,1.684754,1.15249,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS12","2013_01",89.17648,39.17647,0,0,3,2,1.89,39.17647,1.461909,.6422372,1.546994,.6796162,0,1,0,1,1,1,1,1,1,1,1,1
"KELDS12","2013_02",67.11765,65.36471,0,0,3,2,1.89,65.36471,1.100289,1.071553,1.164327,1.133918,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS12","2013_03",74.17647,63.24706,0,0,3,2,1.89,63.24706,1.216008,1.036837,1.286781,1.097182,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS12","2013_04",117.647,110.1176,0,0,3,2,1.89,110.1176,1.92864,1.805207,2.040889,1.910272,0,0,0,0,1,1,0,1,1,1,1,1
"KELDS12","2013_05",99.05881,72.11765,0,0,3,2,1.89,72.11765,1.623915,1.182256,1.718428,1.251065,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS12","2013_06",77.55294,156.1765,0,0,3,2,1.89,156.1765,1.27136,2.56027,1.345354,2.70928,0,0,0,0,1,0,1,0,1,1,1,1
"KELDS12","2013_07",66.09412,69.05882,0,0,3,2,1.89,69.05882,1.08351,1.132112,1.146572,1.198002,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS12","2013_08",52.84705,38.82353,0,0,3,2,1.89,38.82353,.8663452,.6364513,.9167674,.6734934,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS12","2013_09",2.941176,5.411765,0,0,3,2,1.89,5.411765,.048216,.0887175,.0510222,.0938809,1,1,1,1,1,1,1,1,1,1,1,1
"KELDS14","2012_10",45.29412,22.11765,5.5129,0,1,1,1,27.63055,1.485053,.9059196,1.485053,.9059196,0,1,0,1,1,1,1,1,1,1,1,1
"KELDS14","2012_11",43.52941,28.4,8.254902,0,1,1,1,36.6549,1.427194,1.2018,1.427194,1.2018,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS14","2012_12",31.76471,45.41177,0,0,1,1,1,45.41177,1.041466,1.48891,1.041466,1.48891,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS14","2013_01",31.76471,31.64706,6.705882,0,1,1,1,38.35294,1.041466,1.257474,1.041466,1.257474,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS14","2013_02",31.76471,34.25882,1.982571,0,1,1,1,36.24139,1.041466,1.188242,1.041466,1.188242,0,0,0,0,1,1,1,1,1,1,1,1
"KELDS14","2013_03",45.88235,67,3.782135,0,1,1,1,70.78214,1.504339,2.320726,1.504339,2.320726,0,0,0,0,1,0,1,0,1,1,1,1
"KELDS14","2013_04",-62.94118,63.52941,0,0,1,1,1,63.52941,-2.063645,2.082932,-2.063645,2.082932,1,0,1,0,1,0,1,0,1,1,1,1
"KELDS14","2013_05",43.29412,62.70588,0,0,1,1,1,62.70588,1.419479,2.055931,1.419479,2.055931,0,0,0,0,1,0,1,0,1,1,1,1
"KELDS14","2013_06",80,59.94118,0,0,1,1,1,59.94118,2.622951,1.965284,2.622951,1.965284,0,0,0,0,0,1,0,1,1,1,1,1
"KELDS14","2013_07",43.52941,63.35294,0,0,1,1,1,63.35294,1.427194,2.077146,1.427194,2.077146,0,0,0,0,1,0,1,0,1,1,1,1
"KELDS14","2013_08",50,63.29412,0,0,1,1,1,63.29412,1.639344,2.075217,1.639344,2.075217,0,0,0,0,1,0,1,0,1,1,1,1
