hh_ids,trx_yr_mo,inc_hh_byti,con_pur_hh_byti,con_prod_hh_byti,dem_urban,dem_hh_size,dem_pae_oecd,dem_pae_kihbs,con_hh_byti,inc_hh_byti_pae_oecd,con_hh_byti_pae_oecd,inc_hh_byti_pae_kihbs,con_hh_byti_pae_kihbs,inc_below_1_usd_oecd,con_below_1_usd_oecd,inc_below_1_usd_kihbs,con_below_1_usd_kihbs,inc_below_2_usd_oecd,con_below_2_usd_oecd,inc_below_2_usd_kihbs,con_below_2_usd_kihbs,inc_below_5_usd_oecd,con_below_5_usd_oecd,inc_below_5_usd_kihbs,con_below_5_usd_kihbs
"KMAKE23","2013_03",37.11763,20.23529,8.585719,0,6,3.9,4.95,28.82101,.312044,.2422952,.2458529,.1908993,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE23","2013_04",124.9765,161.8824,15.13054,0,6,3.9,4.95,177.0129,1.050664,1.488129,.8277958,1.172465,0,0,1,0,1,1,1,1,1,1,1,1
"KMAKE23","2013_05",144.1176,12.94118,21.19031,0,6,3.9,4.95,34.13149,1.211582,.2869398,.9545796,.2260738,0,1,1,1,1,1,1,1,1,1,1,1
"KMAKE23","2013_06",248.4706,19.29412,3.376906,0,6,3.9,4.95,22.67102,2.088866,.1905929,1.645773,.1501641,0,1,0,1,0,1,1,1,1,1,1,1
"KMAKE23","2013_07",46.90587,25.76471,.6230937,0,6,3.9,4.95,26.3878,.3943327,.2218394,.3106864,.1747826,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE23","2013_08",212.0588,75.88235,3.176471,0,6,3.9,4.95,79.05882,1.782756,.6646391,1.404596,.5236551,0,1,0,1,1,1,1,1,1,1,1,1
"KMAKE23","2013_09",140.7647,28,1.411765,0,6,3.9,4.95,29.41176,1.183394,.2472616,.932371,.1948121,0,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2012_11",23.52941,26.70588,6.029412,0,4,2.5,2.54,32.73529,.3085825,.4293153,.3037229,.4225545,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2012_12",17.64706,16.70588,0,0,4,2.5,2.54,16.70588,.2314368,.2190935,.2277922,.2156433,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_02",18,13.76471,13.87584,0,4,2.5,2.54,27.64055,.2360656,.362499,.232348,.3567904,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_03",15.29412,8.235294,19.83437,0,4,2.5,2.54,28.06966,.2005786,.3681267,.1974199,.3623295,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_04",17.64706,21.52941,20.88174,0,4,2.5,2.54,42.41116,.2314368,.5562119,.2277922,.5474526,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_05",17.64706,15.88235,25.7289,0,4,2.5,2.54,41.61125,.2314368,.5457214,.2277922,.5371273,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_06",19.76471,20.70588,17.59591,0,4,2.5,2.54,38.30179,.2592092,.5023186,.2551272,.4944081,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_07",43.84706,11.76471,21.89989,0,4,2.5,2.54,33.6646,.5750434,.4415029,.5659876,.4345501,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_08",-16.11765,12.23529,29.56303,0,4,2.5,2.54,41.79832,-.211379,.5481747,-.2080502,.539542,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE25","2013_09",22.98824,22.35294,15.73109,0,4,2.5,2.54,38.08403,.3014851,.4994628,.2967373,.4915972,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE27","2012_11",134.1176,120.9412,2.663707,0,4,2.7,2.89,123.6049,1.62863,1.50097,1.521557,1.40229,0,0,0,0,1,1,1,1,1,1,1,1
"KMAKE27","2012_12",174.1176,243.7647,0,0,4,2.7,2.89,243.7647,2.114361,2.960106,1.975355,2.765497,0,0,0,0,0,0,1,0,1,1,1,1
"KMAKE27","2013_01",134.7059,110.8235,8.630411,0,4,2.7,2.89,119.4539,1.635773,1.450564,1.528231,1.355198,0,0,0,0,1,1,1,1,1,1,1,1
"KMAKE27","2013_02",26.47059,30.94118,14.82353,0,4,2.7,2.89,45.76471,.32144,.5557341,.3003073,.5191979,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE27","2013_03",112.9412,124.1177,24.35854,0,4,2.7,2.89,148.4762,1.371477,1.80299,1.281311,1.684454,0,0,0,0,1,1,1,1,1,1,1,1
"KMAKE27","2013_04",61.76471,72.94118,25.60224,0,4,2.7,2.89,98.54342,.7500268,1.196641,.700717,1.117969,1,0,1,0,1,1,1,1,1,1,1,1
"KMAKE27","2013_05",155.2941,95.97647,35.18854,0,4,2.7,2.89,131.165,1.885782,1.592775,1.761803,1.48806,0,0,0,0,1,1,1,1,1,1,1,1
"KMAKE27","2013_06",40.94118,71.11765,58.89774,0,4,2.7,2.89,130.0154,.4971606,1.578815,.4644753,1.475017,1,0,1,0,1,1,1,1,1,1,1,1
"KMAKE27","2013_07",81.58823,55.94118,60.66723,0,4,2.7,2.89,116.6084,.9907497,1.41601,.9256138,1.322916,1,0,1,0,1,1,1,1,1,1,1,1
"KMAKE27","2013_08",47.37647,37.03529,31.6851,0,4,2.7,2.89,68.72039,.5753063,.8344917,.5374833,.7796289,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE27","2013_09",22.94118,5.552941,16.71827,0,4,2.7,2.89,22.27121,.2785814,.2704457,.2602663,.2526656,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2012_11",23.88235,27.11765,0,0,4,2.5,2.54,27.11765,.3132112,.3556413,.3082787,.3500406,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2012_12",105.6471,69.63529,.7113543,0,4,2.5,2.54,70.34665,1.385535,.922579,1.363716,.9080502,0,1,0,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_01",27.29412,24.78823,3.45041,0,4,2.5,2.54,28.23865,.3579556,.3703429,.3523186,.3645107,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_02",21.76471,19.69412,8.544118,0,4,2.5,2.54,28.23824,.2854388,.3703375,.2809437,.3645054,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_03",72.70588,47.89412,11.44538,0,4,2.5,2.54,59.3395,.9535197,.7782229,.9385037,.7659674,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_04",41.76471,29.16471,10.18487,0,4,2.5,2.54,39.34958,.5477338,.5160601,.5391081,.5079332,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_05",47.29412,43.76471,14.47522,0,4,2.5,2.54,58.23993,.6202507,.7638023,.610483,.751774,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_06",37.94118,21.64706,5.953347,0,4,2.5,2.54,27.6004,.4975892,.3619725,.4897532,.3562722,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_07",94.17647,54.81176,6.764706,0,4,2.5,2.54,61.57647,1.235101,.8075603,1.215651,.7948428,0,1,0,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_08",22.94118,43.72941,0,0,4,2.5,2.54,43.72941,.3008679,.5735005,.2961298,.564469,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE28","2013_09",32.35294,25.52941,0,0,4,2.5,2.54,25.52941,.4243008,.334812,.417619,.3295393,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2012_10",73.52941,55.18824,77.29132,0,6,3.9,4.95,132.4796,.6181539,1.113742,.4870304,.8774933,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2012_11",26.88235,44.4353,83.68977,0,6,3.9,4.95,128.1251,.2259971,1.077134,.1780583,.848651,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2012_12",213.2941,122.4941,0,0,6,3.9,4.95,122.4941,1.793141,1.029795,1.412778,.8113537,0,0,0,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_01",94.11765,77.64706,40.23179,0,6,3.9,4.95,117.8789,.791237,.9909949,.6233989,.780784,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_02",-34.30588,73.29412,60.66527,0,6,3.9,4.95,133.9594,-.2884059,1.126182,-.2272289,.8872952,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_03",48.55294,24.64706,51.88824,0,6,3.9,4.95,76.53529,.4081794,.643424,.3215959,.5069402,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_04",75.71765,15.88235,41.03754,0,6,3.9,4.95,56.91989,.6365502,.4785194,.5015244,.3770153,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_05",16.92941,1.647059,47.69748,0,6,3.9,4.95,49.34454,.1423237,.4148343,.1121338,.3268391,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_06",63.78823,54.47059,43.34734,0,6,3.9,4.95,97.81793,.5362608,.822345,.4225086,.6479082,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_07",91.28235,40.35294,47.57563,0,6,3.9,4.95,87.92857,.767401,.7392061,.604619,.5824049,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_08",49.64705,1.882353,40.71457,0,6,3.9,4.95,42.59692,.4173774,.3581078,.3288428,.2821455,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE29","2013_09",40,28.70588,46.38207,0,6,3.9,4.95,75.08796,.3362757,.6312565,.2649445,.4973536,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2012_11",75.29412,58.70588,11.52661,0,6,4.1,5.3,70.23249,.6021121,.5616353,.4657848,.4344726,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2012_12",60.58823,112.1176,0,0,6,4.1,5.3,112.1176,.4845121,.8965825,.3748112,.6935827,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_01",40.35294,35.64706,38.88592,0,6,4.1,5.3,74.53297,.3226945,.5960254,.2496316,.4610762,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_02",56.70588,68.2353,36.8984,0,6,4.1,5.3,105.1337,.4534657,.8407333,.3507942,.6503786,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_03",75.88235,43.52941,35.59216,0,6,4.1,5.3,79.12157,.6068161,.6327195,.4694238,.4894622,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_04",70,41.11765,50.0549,0,6,4.1,5.3,91.17255,.5597761,.7290888,.4330343,.5640121,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_05",129.7647,95.70588,10.98039,0,6,4.1,5.3,106.6863,1.037703,.8531489,.8027511,.6599831,0,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_06",128.3529,81.74118,2.901961,0,6,4.1,5.3,84.64314,1.026413,.6768744,.7940175,.5236198,0,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_07",94.78824,36.11765,14.5098,0,6,4.1,5.3,50.62745,.7580027,.4048577,.5863794,.3131918,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_08",203.8824,95.84706,9.058824,0,6,4.1,5.3,104.9059,1.630407,.8389115,1.261258,.6489692,0,1,0,1,1,1,1,1,1,1,1,1
"KMAKE30","2013_09",61.17647,33.88235,0,0,6,4.1,5.3,33.88235,.4892161,.2709505,.3784502,.2096032,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2012_11",74.47059,54.35294,13.76471,0,7,4.4,5.19,68.11765,.5549224,.5075831,.4704545,.4303209,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2012_12",70.94118,52.35294,0,0,7,4.4,5.19,52.35294,.5286227,.3901114,.448158,.3307302,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_01",44.70588,22.52941,9.764706,0,7,4.4,5.19,32.29412,.3331288,.2406417,.2824213,.2040122,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_02",22.35294,53.94118,45.12299,0,7,4.4,5.19,99.06417,.1665644,.7381831,.1412107,.62582,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_03",37.64706,29.82353,60.28877,0,7,4.4,5.19,90.1123,.2805295,.6714776,.2378285,.5692681,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_04",33.52941,28.35294,58.7451,0,7,4.4,5.19,87.09804,.2498466,.6490167,.211816,.5502261,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_05",60.47059,39.29412,60.17927,0,7,4.4,5.19,99.47339,.4506005,.7412324,.382012,.6284051,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_06",42.23529,58.09412,57.22788,0,7,4.4,5.19,115.322,.314719,.8593293,.2668138,.7285258,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_07",66.94118,50.34118,63.14187,0,7,4.4,5.19,113.483,.4988165,.8456263,.4228888,.7169086,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_08",37.05882,30.11765,11.43698,0,7,4.4,5.19,41.55462,.2761462,.309647,.2341124,.2625138,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_09",85.29412,32.17647,10.5042,0,7,4.4,5.19,42.68067,.6355746,.3180378,.5388302,.2696274,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE32","2013_10",1.764706,4,0,0,7,4.4,5.19,4,.0131498,.0298063,.0111482,.0252693,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2012_11",16.47059,22.70588,3.660216,0,3,2.4,3,26.3661,.225008,.3601926,.1800064,.2881541,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2012_12",21.76471,23.23529,0,0,3,2.4,3,23.23529,.297332,.317422,.2378656,.2539376,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_01",17.05882,16.11765,7.709784,0,3,2.4,3,23.82743,.233044,.3255113,.1864352,.2604091,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_02",18.23529,14,19.83333,0,3,2.4,3,33.83333,.249116,.462204,.1992928,.3697632,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_03",-3.529411,6.305882,31.88261,0,3,2.4,3,38.1885,-.048216,.5217007,-.0385728,.4173606,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_04",9.941176,4.647059,3.68765,0,3,2.4,3,8.334709,.1358084,.1138621,.1086467,.0910897,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_05",21.29412,7.647059,8.20915,0,3,2.4,3,15.85621,.2909032,.2166149,.2327226,.1732919,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_06",15.88235,17.41176,10.1684,0,3,2.4,3,27.58016,.216972,.3767781,.1735776,.3014225,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_07",22.88235,9.176471,21.55709,0,3,2.4,3,30.73356,.3126004,.4198574,.2500803,.3358859,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_08",26.47059,21.29412,18.29412,0,3,2.4,3,39.58823,.36162,.5408229,.2892961,.4326583,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE33","2013_09",13.88235,15.70588,5,0,3,2.4,3,20.70588,.1896496,.2828673,.1517197,.2262938,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2012_10",20.29412,26.64706,8.560224,0,4,2.9,3.65,35.20728,.2294417,.3980473,.1822961,.3162567,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2012_11",44.70588,39.29412,53.59174,0,4,2.9,3.65,92.88586,.5054367,1.050151,.4015799,.8343666,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2012_12",12.94118,23.32941,0,0,4,2.9,3.65,23.32941,.1463106,.2637582,.1162468,.2095613,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_01",23.52941,10.58824,20.40266,0,4,2.9,3.65,30.9909,.2660193,.3503776,.2113578,.2783822,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_02",21.17647,83.61176,18.52381,0,4,2.9,3.65,102.1356,.2394174,1.154727,.190222,.9174541,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_03",37.64706,25.22353,23.28235,0,4,2.9,3.65,48.50588,.4256309,.5483989,.3381725,.4357142,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_04",47.05882,40.52941,22.01176,0,4,2.9,3.65,62.54118,.5320387,.7070794,.4227157,.5617891,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_05",31.76471,46.82353,23.09524,0,4,2.9,3.65,69.91877,.3591261,.7904892,.2853331,.6280599,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_06",23.52941,19.94118,23.72829,0,4,2.9,3.65,43.66947,.2660193,.4937192,.2113578,.3922701,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_07",27.76471,15.88235,29.85973,0,4,2.9,3.65,45.74208,.3139028,.5171518,.2494022,.4108877,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE34","2013_08",30.58824,25.05882,95.06968,0,4,2.9,3.65,120.1285,.3458252,1.358152,.2747652,1.079079,1,0,1,0,1,1,1,1,1,1,1,1
"KMAKE34","2013_09",27.64706,21.94118,17.53277,0,4,2.9,3.65,39.47395,.3125727,.4462855,.2483454,.354583,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2012_10",36.17647,33.47059,.6722689,0,10,5.9,6.32,34.14286,.2010362,.1897352,.1876762,.1771262,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2012_11",45,30.58824,0,0,10,5.9,6.32,30.58824,.2500695,.1699819,.2334509,.1586856,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2012_12",86.70588,44.64706,4.603581,0,10,5.9,6.32,49.25064,.4818332,.2736907,.4498126,.2555024,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_01",27.05882,32.23529,9.514066,0,10,5.9,6.32,41.74936,.1503686,.2320053,.1403757,.2165872,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_02",19.64706,3.882353,22.10526,0,10,5.9,6.32,25.98762,.1091807,.1444158,.101925,.1348185,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_03",61.72941,23.70588,16.71827,0,10,5.9,6.32,40.42415,.3430365,.224641,.3202397,.2097123,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_04",76,68.58823,0,0,10,5.9,6.32,68.58823,.4223395,.3811516,.3942727,.3558219,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_05",47.14117,63.76471,6.02139,0,10,5.9,6.32,69.78609,.2619682,.3878082,.2445589,.3620362,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_06",33.64706,85.35294,3.743316,0,10,5.9,6.32,89.09626,.1869801,.4951167,.1745542,.4622134,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_07",70.35294,47.88235,0,0,10,5.9,6.32,47.88235,.3909583,.266087,.3649769,.248404,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_08",47.65882,49.94118,0,0,10,5.9,6.32,49.94118,.2648448,.2775281,.2472443,.2590848,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE35","2013_09",15.17647,5.588235,0,0,10,5.9,6.32,5.588235,.0843372,.0310544,.0787325,.0289906,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2012_11",46.82353,72.90588,.7843137,0,4,2.7,3.3,73.6902,.5685917,.8948416,.4652114,.7321431,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2012_12",68.23529,98.47059,0,0,4,2.7,3.3,98.47059,.8286009,1.195757,.6779463,.9783466,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_01",42.35294,26.17647,11.83601,0,4,2.7,3.3,38.01248,.5143041,.4615966,.4207943,.3776699,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_02",75.64706,54.15294,34.32086,0,4,2.7,3.3,88.4738,.9186042,1.074363,.7515852,.8790244,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_03",41.76471,27.17647,45.29412,0,4,2.7,3.3,72.47059,.507161,.8800314,.4149499,.7200257,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_04",35.29412,25.88235,1.694118,0,4,2.7,3.3,27.57647,.4285868,.3348691,.3506619,.2739838,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_05",67.02353,70.58823,12.92773,0,4,2.7,3.3,83.51597,.8138862,1.014159,.6659069,.8297662,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_06",60.76471,57.02353,4.63607,0,4,2.7,3.3,61.6596,.7378835,.7487504,.6037229,.612614,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_07",84.94118,76.82353,2.38914,0,4,2.7,3.3,79.21267,1.031465,.9619024,.8439263,.7870111,0,1,1,1,1,1,1,1,1,1,1,1
"KMAKE36","2013_08",91.17647,115.9412,0,0,4,2.7,3.3,115.9412,1.107182,1.407907,.9058765,1.151924,0,0,1,0,1,1,1,1,1,1,1,1
"KMAKE36","2013_09",58.23529,49.82353,0,0,4,2.7,3.3,49.82353,.7071681,.6050216,.5785921,.4950177,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKE37","2012_11",557.3176,201.4706,3.224401,0,4,2.9,3.24,204.695,6.300934,2.314245,5.639725,2.071392,0,0,0,0,0,0,0,0,0,1,0,1
"KMAKE37","2012_12",371.0588,170.2353,0,0,4,2.9,3.24,170.2353,4.195125,1.92465,3.754896,1.722681,0,0,0,0,0,1,0,1,1,1,1,1
"KMAKE37","2013_01",341.6471,129.7412,39.64781,0,4,2.9,3.24,169.389,3.862601,1.915082,3.457266,1.714116,0,0,0,0,0,1,0,1,1,1,1,1
"KMAKE37","2013_02",358.1176,131.0235,58.42191,0,4,2.9,3.24,189.4454,4.048814,2.141836,3.623939,1.917076,0,0,0,0,0,0,0,1,1,1,1,1
"KMAKE37","2013_03",368.1176,138.2471,23.08824,0,4,2.9,3.24,161.3353,4.161872,1.824028,3.725133,1.632618,0,0,0,0,0,1,0,1,1,1,1,1
"KMAKE37","2013_04",351.5412,1037.976,4.369281,0,4,2.9,3.24,1042.346,3.974462,11.78458,3.557389,10.54792,0,0,0,0,0,0,0,0,1,0,1,0
"KMAKE37","2013_05",352.7177,143.1412,11.67974,0,4,2.9,3.24,154.8209,3.987763,1.750378,3.569294,1.566696,0,0,0,0,0,1,0,1,1,1,1,1
"KMAKE37","2013_06",459.5412,159.3176,17.88627,0,4,2.9,3.24,177.2039,5.195491,2.003436,4.650285,1.793199,0,0,0,0,0,0,0,1,0,1,1,1
"KMAKE37","2013_07",15.61176,171.4823,12.0322,0,4,2.9,3.24,183.5145,.1765038,2.074783,.1579818,1.857059,1,0,1,0,1,0,1,1,1,1,1,1
"KMAKE37","2013_08",387.1412,412.7647,6.31402,0,4,2.9,3.24,419.0787,4.376949,4.738029,3.91764,4.240829,0,0,0,0,0,0,0,0,1,1,1,1
"KMAKE37","2013_09",435.2941,323.2353,12.57143,0,4,2.9,3.24,335.8067,4.921358,3.796571,4.404919,3.398166,0,0,0,0,0,0,0,0,1,1,1,1
"KMAKL01","2012_10",55,21.71765,0,0,6,3.5,3.02,21.71765,.5152225,.203444,.5971122,.2357795,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2012_11",30.17647,70.57647,0,0,6,3.5,3.02,70.57647,.2826836,.6611379,.3276134,.7662194,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2012_12",41.11765,28.95294,0,0,6,3.5,3.02,28.95294,.385177,.2712219,.4463972,.3143301,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_01",28.17647,25.16471,16.56303,0,6,3.5,3.02,41.72773,.2639482,.3908921,.3059002,.4530207,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_02",26.70588,22.38824,40.96639,0,6,3.5,3.02,63.35463,.2501722,.593486,.2899347,.6878148,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_03",37.05882,32.03529,32.58824,0,6,3.5,3.02,64.62353,.3471552,.6053726,.4023322,.7015908,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_04",23.05882,33.41177,24.82353,0,6,3.5,3.02,58.23529,.2160077,.5455297,.2503401,.6322364,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_05",32.82353,34.04706,15.70588,0,6,3.5,3.02,49.75294,.3074804,.4660697,.3563514,.540147,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_06",40.94118,47.07059,.8823529,0,6,3.5,3.02,47.95295,.3835239,.4492079,.4444813,.5206052,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_07",41.76471,41.68235,0,0,6,3.5,3.02,41.68235,.3912385,.390467,.4534221,.452528,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_08",44.8,52.30589,0,0,6,3.5,3.02,52.30589,.4196721,.4899849,.486375,.5678633,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL01","2013_09",49.54118,44.14118,0,0,6,3.5,3.02,44.14118,.464086,.4135005,.537848,.4792224,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2012_10",97.31765,15.61176,0,0,5,3.2,3.54,15.61176,.997107,.1599566,.9013397,.1445936,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2012_11",104.5882,90.11765,0,0,5,3.2,3.54,90.11765,1.071601,.9233365,.9686787,.8346545,0,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2012_12",120.5176,27.15294,0,0,5,3.2,3.54,27.15294,1.234812,.2782064,1.116214,.251486,0,1,0,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_01",57,21.78824,20.52941,0,5,3.2,3.54,42.31765,.5840163,.4335825,.5279244,.391939,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_02",69.96471,58.05882,38.23529,0,5,3.2,3.54,96.29411,.7168515,.98662,.6480014,.8918599,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_03",56.78823,57.84706,36.76471,0,5,3.2,3.54,94.61177,.5818467,.9693829,.5259631,.8762783,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_04",24.84706,31.52941,37.64706,0,5,3.2,3.54,69.17648,.2545805,.7087753,.2301293,.6407009,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_05",10.63529,3.411765,42.35294,0,5,3.2,3.54,45.76471,.1089682,.4689007,.0985023,.423865,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_06",23.31765,22.76471,35.29412,0,5,3.2,3.54,58.05882,.2389103,.594865,.2159641,.5377311,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_07",-17.56471,2.588235,44.08869,0,5,3.2,3.54,46.67692,-.1799663,.4782471,-.1626814,.4323138,1,1,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_08",41.58823,61.17647,46.57014,0,5,3.2,3.54,107.7466,.4261089,1.103961,.3851832,.9979311,1,0,1,1,1,1,1,1,1,1,1,1
"KMAKL02","2013_09",6.247057,3.294118,44.58824,0,5,3.2,3.54,47.88235,.0640067,.4905979,.0578592,.4434783,1,1,1,1,1,1,1,1,1,1,1,1
